Company,Item,Calories,Calories_from_Fat,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium__mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,Weight_Watchers_Pnts,Calorie_Category,Protein_Ratio,Fat_Calorie_Percent,Health_Score
McDonald’s,Hot Chocolate (Large),460.0,160.0,18.0,10.0,0.5,40.0,220.0,63.0,0.0,54.0,13.0,511.0,Media,0.02826086956521739,34.78260869565217,3
McDonald’s,Iced Latte (Small),80.0,40.0,4.5,2.5,0.0,15.0,65.0,6.0,0.0,6.0,4.0,84.5,Baja,0.05,50.0,3
McDonald’s,Iced Latte (Medium),100.0,50.0,6.0,3.5,0.0,15.0,80.0,8.0,0.0,8.0,6.0,105.5,Baja,0.06,50.0,3
McDonald’s,Iced Latte (Large),140.0,70.0,8.0,4.5,0.0,25.0,105.0,10.0,0.0,10.0,7.0,147.5,Baja,0.05,50.0,3
McDonald’s,Iced Caramel Latte (Small),160.0,25.0,3.0,1.5,0.0,10.0,100.0,29.0,0.0,29.0,3.0,187.5,Baja,0.01875,15.625,3
McDonald’s,Iced Caramel Latte (Medium),180.0,40.0,4.5,2.5,0.0,15.0,120.0,31.0,0.0,31.0,4.0,209.5,Baja,0.022222222222222223,22.22222222222222,3
McDonald’s,Iced Caramel Latte (Large),230.0,50.0,6.0,3.5,0.0,15.0,150.0,40.0,0.0,40.0,6.0,267.5,Baja,0.02608695652173913,21.73913043478261,3
McDonald’s,Iced Hazelnut Latte (Small),160.0,25.0,3.0,1.5,0.0,10.0,45.0,31.0,0.0,31.0,3.0,189.5,Baja,0.01875,15.625,3
McDonald’s,Iced Hazelnut Latte (Medium),180.0,40.0,4.5,2.5,0.0,15.0,65.0,33.0,0.0,33.0,4.0,211.5,Baja,0.022222222222222223,22.22222222222222,3
McDonald’s,Iced Hazelnut Latte (Large),230.0,50.0,6.0,3.5,0.0,15.0,85.0,41.0,0.0,41.0,6.0,268.5,Baja,0.02608695652173913,21.73913043478261,3
McDonald’s,Iced Vanilla Latte (Small),160.0,25.0,3.0,1.5,0.0,10.0,45.0,31.0,0.0,31.0,3.0,189.5,Baja,0.01875,15.625,3
McDonald’s,Iced Vanilla Latte (Medium),190.0,40.0,4.5,2.5,0.0,15.0,70.0,33.0,0.0,33.0,5.0,220.5,Baja,0.02631578947368421,21.052631578947366,3
McDonald’s,Iced Vanilla Latte (Large),230.0,50.0,6.0,3.5,0.0,15.0,85.0,41.0,0.0,41.0,6.0,268.5,Baja,0.02608695652173913,21.73913043478261,3
McDonald’s,Iced Latte with Sugar Free Vanilla Syrup (Small),60.0,30.0,3.0,2.0,0.0,10.0,80.0,12.0,0.0,4.0,3.0,63.0,Baja,0.05,50.0,3
McDonald’s,Iced Latte with Sugar Free Vanilla Syrup (Medium),90.0,40.0,5.0,3.0,0.0,15.0,105.0,14.0,0.0,6.0,5.0,94.0,Baja,0.05555555555555555,44.44444444444444,3
McDonald’s,Iced Latte with Sugar Free Vanilla Syrup (Large),110.0,50.0,6.0,3.5,0.0,15.0,130.0,19.0,0.0,8.0,6.0,115.5,Baja,0.05454545454545454,45.45454545454545,3
McDonald’s,Iced Mocha (Medium),310.0,120.0,13.0,8.0,0.0,25.0,140.0,42.0,0.0,35.0,7.0,346.0,Media,0.02258064516129032,38.70967741935484,3
McDonald’s,Caramel Mocha (Large),360.0,130.0,14.0,8.0,0.5,35.0,220.0,47.0,0.0,46.0,10.0,404.0,Media,0.027777777777777776,36.11111111111111,3
McDonald’s,Caramel Mocha (Medium),290.0,100.0,12.0,7.0,0.0,25.0,180.0,39.0,0.0,38.0,8.0,327.0,Baja,0.027586206896551724,34.48275862068966,3
McDonald’s,Caramel Mocha (Small),250.0,90.0,11.0,6.0,0.0,25.0,150.0,33.0,0.0,31.0,7.0,280.0,Baja,0.028,36.0,3
McDonald’s,Iced Caramel Mocha (Large),380.0,140.0,16.0,9.0,0.5,35.0,210.0,48.0,0.0,46.0,10.0,425.0,Media,0.02631578947368421,36.84210526315789,3
McDonald’s,Iced Caramel Mocha (Medium),300.0,120.0,14.0,8.0,0.0,30.0,160.0,36.0,0.0,33.0,8.0,333.0,Media,0.02666666666666667,40.0,3
McDonald’s,Iced Caramel Mocha (Small),240.0,100.0,12.0,7.0,0.0,25.0,130.0,29.0,0.0,26.0,6.0,267.0,Baja,0.025,41.66666666666667,3
McDonald’s,Frappe Caramel (Small),450.0,180.0,20.0,13.0,1.0,55.0,135.0,61.0,0.0,57.0,6.0,514.0,Media,0.013333333333333334,40.0,2
McDonald’s,Frappe Caramel (Medium),550.0,220.0,24.0,15.0,1.0,70.0,160.0,76.0,0.0,71.0,8.0,628.0,Media,0.014545454545454545,40.0,1
McDonald’s,Frappe Caramel (Large),680.0,260.0,29.0,18.0,1.5,85.0,200.0,94.0,0.0,88.0,10.0,776.0,Alta,0.014705882352941176,38.23529411764706,1
McDonald’s,Frappe Mocha (Small),450.0,180.0,20.0,13.0,1.0,55.0,130.0,62.0,1.0,56.0,7.0,512.0,Media,0.015555555555555555,40.0,2
McDonald’s,Frappe Mocha (Medium),560.0,210.0,24.0,15.0,1.0,65.0,160.0,78.0,1.0,70.0,8.0,637.0,Media,0.014285714285714285,37.5,1
McDonald’s,Frappe Mocha (Large),680.0,250.0,28.0,18.0,1.0,80.0,200.0,96.0,1.0,87.0,10.0,775.0,Alta,0.014705882352941176,36.76470588235294,1
McDonald’s,Strawberry Banana Smoothie (Large),330.0,10.0,1.0,0.5,0.0,5.0,55.0,77.0,4.0,70.0,3.0,397.5,Media,0.00909090909090909,3.0303030303030303,3
McDonald’s,Strawberry Banana Smoothie (Medium),260.0,5.0,1.0,0.0,0.0,5.0,40.0,60.0,3.0,54.0,2.0,312.0,Baja,0.007692307692307693,1.9230769230769231,3
McDonald’s,Strawberry Banana Smoothie (Small),210.0,5.0,0.5,0.0,0.0,5.0,35.0,49.0,2.0,44.0,2.0,252.0,Baja,0.009523809523809525,2.380952380952381,3
McDonald’s,Wild Berry Smoothie (Large),320.0,10.0,1.0,0.5,0.0,5.0,45.0,75.0,4.0,69.0,3.0,386.5,Media,0.009375,3.125,3
McDonald’s,Wild Berry Smoothie (Medium),260.0,5.0,1.0,0.0,0.0,5.0,35.0,60.0,4.0,55.0,3.0,312.0,Baja,0.011538461538461539,1.9230769230769231,3
McDonald’s,Wild Berry Smoothie (Small),210.0,5.0,0.5,0.0,0.0,5.0,30.0,48.0,3.0,44.0,2.0,252.0,Baja,0.009523809523809525,2.380952380952381,3
Burger King,Whopper® Sandwich,660.0,360.0,40.0,12.0,1.5,90.0,980.0,49.0,2.0,11.0,28.0,655.0,Alta,0.04242424242424243,54.54545454545454,0
Burger King,Whopper® Sandwich with Cheese,740.0,420.0,46.0,16.0,2.0,115.0,1340.0,50.0,2.0,11.0,32.0,735.0,Alta,0.043243243243243246,56.75675675675676,0
Burger King,Bacon & Cheese Whopper® Sandwich,790.0,460.0,51.0,17.0,2.0,125.0,1560.0,50.0,2.0,11.0,35.0,783.0,Alta,0.04430379746835443,58.22784810126582,0
Burger King,Double Whopper® Sandwich,900.0,520.0,58.0,20.0,3.0,175.0,1050.0,49.0,2.0,11.0,48.0,883.0,Alta,0.05333333333333334,57.77777777777777,0
Burger King,Double Whopper® Sandwich with Cheese,980.0,580.0,64.0,24.0,3.0,195.0,1410.0,50.0,2.0,11.0,52.0,963.0,Alta,0.053061224489795916,59.183673469387756,0
Burger King,Triple Whopper® Sandwich,1130.0,680.0,75.0,28.0,4.0,255.0,1120.0,49.0,2.0,11.0,67.0,1102.0,Alta,0.05929203539823009,60.17699115044248,0
Burger King,Triple Whopper® Sandwich with Cheese,1220.0,740.0,82.0,32.0,4.5,280.0,1470.0,50.0,2.0,11.0,71.0,1192.0,Alta,0.05819672131147541,60.65573770491803,0
Burger King,Whopper JR.® Sandwich,310.0,160.0,18.0,5.0,0.5,40.0,390.0,27.0,1.0,7.0,13.0,309.0,Media,0.041935483870967745,51.61290322580645,3
Burger King,Bacon King Sandwich,1150.0,710.0,79.0,31.0,3.5,240.0,2150.0,49.0,2.0,10.0,61.0,1130.0,Alta,0.05304347826086957,61.73913043478261,0
Burger King,Cheddar Bacon King Sandwich,1190.0,750.0,84.0,33.0,3.5,235.0,1930.0,50.0,2.0,11.0,64.0,1170.0,Alta,0.05378151260504202,63.02521008403361,0
Burger King,Single Quarter Pound King Sandwich,580.0,260.0,29.0,13.0,1.5,105.0,1310.0,49.0,2.0,10.0,32.0,571.0,Media,0.05517241379310345,44.827586206896555,0
Burger King,Double Quarter Pound King Sandwich,900.0,480.0,54.0,25.0,3.0,210.0,1740.0,50.0,2.0,11.0,56.0,880.0,Alta,0.06222222222222222,53.333333333333336,0
Burger King,Single Stacker King,700.0,380.0,42.0,16.0,2.0,125.0,1360.0,48.0,1.0,10.0,35.0,691.0,Alta,0.05,54.285714285714285,0
Burger King,Double Stacker King,1050.0,610.0,68.0,28.0,3.5,235.0,1870.0,49.0,1.0,11.0,61.0,1028.0,Alta,0.058095238095238096,58.0952380952381,0
Burger King,IMPOSSIBLE Whopper® Sandwich,630.0,310.0,34.0,11.0,0.0,10.0,1080.0,58.0,4.0,12.0,25.0,628.0,Alta,0.03968253968253968,49.2063492063492,0
Burger King,Hamburger,240.0,90.0,10.0,3.5,0.5,35.0,380.0,26.0,1.0,6.0,13.0,237.0,Baja,0.05416666666666667,37.5,3
Burger King,Cheeseburger,280.0,120.0,13.0,6.0,0.5,45.0,560.0,27.0,1.0,7.0,15.0,278.0,Baja,0.05357142857142857,42.857142857142854,3
Burger King,Double Hamburger,350.0,160.0,18.0,7.0,1.0,70.0,410.0,26.0,1.0,6.0,21.0,342.0,Media,0.06,45.714285714285715,3
Burger King,Double Cheeseburger,390.0,190.0,21.0,9.0,1.5,85.0,590.0,27.0,1.0,7.0,23.0,383.0,Media,0.05897435897435897,48.717948717948715,2
Burger King,Extra Long Cheeseburger,630.0,330.0,37.0,14.0,1.5,100.0,1050.0,45.0,2.0,9.0,29.0,624.0,Alta,0.046031746031746035,52.38095238095239,0
Burger King,Bacon Cheeseburger,320.0,140.0,16.0,7.0,0.5,55.0,710.0,27.0,1.0,7.0,17.0,317.0,Media,0.053125,43.75,3
Burger King,Bacon Double Cheeseburger,420.0,210.0,24.0,10.0,1.5,90.0,740.0,27.0,1.0,7.0,25.0,412.0,Media,0.05952380952380952,50.0,2
Burger King,Crispy Chicken Sandwich,670.0,370.0,41.0,7.0,0.0,60.0,1080.0,54.0,2.0,8.0,23.0,662.0,Alta,0.034328358208955224,55.223880597014926,0
Burger King,Spicy Crispy Chicken Sandwich,700.0,370.0,42.0,7.0,0.0,65.0,1140.0,57.0,3.0,8.0,25.0,690.0,Alta,0.03571428571428571,52.85714285714286,0
Burger King,Original Chicken Sandwich,660.0,360.0,40.0,7.0,0.0,75.0,1170.0,48.0,2.0,5.0,28.0,644.0,Alta,0.04242424242424243,54.54545454545454,0
Burger King,Bacon & Cheese Crispy Chicken Sandwich,800.0,460.0,52.0,13.0,1.0,95.0,1650.0,55.0,2.0,8.0,30.0,791.0,Alta,0.0375,57.49999999999999,0
Burger King,BBQ Bacon Crispy Chicken Sandwich,790.0,440.0,49.0,10.0,0.5,80.0,1630.0,60.0,2.0,13.0,28.0,785.0,Alta,0.035443037974683546,55.69620253164557,0
Burger King,Crispy Chicken Jr.,450.0,270.0,30.0,5.0,0.0,30.0,780.0,34.0,2.0,5.0,12.0,448.0,Media,0.02666666666666667,60.0,2
Burger King,Spicy Crispy Chicken Jr.,390.0,190.0,21.0,3.5,0.0,30.0,740.0,37.0,2.0,6.0,12.0,388.0,Media,0.03076923076923077,48.717948717948715,2
Burger King,Chicken Nuggets- 4pc,170.0,100.0,11.0,1.5,0.0,25.0,310.0,11.0,1.0,0.0,8.0,164.0,Baja,0.047058823529411764,58.82352941176471,3
Burger King,Chicken Nuggets- 6pc,260.0,150.0,16.0,2.5,0.0,35.0,470.0,16.0,1.0,0.0,12.0,251.0,Baja,0.046153846153846156,57.692307692307686,3
Burger King,Chicken Nuggets- 10pc,430.0,240.0,27.0,4.5,0.0,55.0,780.0,27.0,2.0,0.0,20.0,415.0,Media,0.046511627906976744,55.81395348837209,2
Burger King,Chicken Nuggets- 20pc,860.0,490.0,54.0,9.0,0.0,115.0,1570.0,53.0,3.0,1.0,39.0,831.0,Alta,0.04534883720930233,56.97674418604651,0
Burger King,Spicy Chicken Nuggets- 4pc,210.0,130.0,15.0,3.0,0.0,20.0,570.0,11.0,2.0,0.0,8.0,205.0,Baja,0.0380952380952381,61.904761904761905,3
Burger King,Spicy Chicken Nuggets- 6pc,320.0,200.0,22.0,4.5,0.0,35.0,850.0,17.0,3.0,0.0,12.0,313.0,Media,0.0375,62.5,1
Burger King,Spicy Chicken Nuggets- 10 pc,530.0,330.0,37.0,7.0,0.0,55.0,1420.0,28.0,4.0,1.0,20.0,518.0,Media,0.03773584905660377,62.264150943396224,0
Burger King,Spicy Chicken Nuggets- 20 pc,1050.0,670.0,74.0,15.0,0.0,110.0,2840.0,56.0,9.0,1.0,40.0,1026.0,Alta,0.0380952380952381,63.8095238095238,0
Burger King,Chicken Fries – 9 pc.,280.0,150.0,17.0,2.5,0.0,35.0,850.0,20.0,1.0,1.0,13.0,271.0,Baja,0.04642857142857143,53.57142857142857,2
Burger King,Crispy Taco,170.0,80.0,9.0,3.0,0.0,10.0,410.0,19.0,2.0,1.0,5.0,169.0,Baja,0.029411764705882353,47.05882352941176,3
Burger King,BIG FISH Sandwich,510.0,250.0,28.0,4.5,0.0,30.0,1180.0,51.0,2.0,7.0,16.0,506.0,Media,0.03137254901960784,49.01960784313725,0
Burger King,Garden Chicken Salad with Crispy Chicken – no dressing,440.0,220.0,25.0,7.0,0.0,75.0,930.0,31.0,3.0,4.0,25.0,426.0,Media,0.056818181818181816,50.0,1
Burger King,Club Salad with Crispy Chicken – no dressing,540.0,300.0,33.0,10.0,0.0,95.0,1380.0,31.0,3.0,5.0,31.0,524.0,Media,0.05740740740740741,55.55555555555556,0
Burger King,Garden Side Salad – w/o dressing,60.0,35.0,4.0,2.5,0.0,10.0,95.0,3.0,1.0,2.0,4.0,61.0,Baja,0.06666666666666667,58.333333333333336,3
Burger King,Ken’s Ranch Dressing,260.0,250.0,28.0,4.0,0.0,10.0,240.0,2.0,0.0,2.0,1.0,265.0,Baja,0.0038461538461538464,96.15384615384616,2
Burger King,Ken’s Golden Italian Dressing,160.0,150.0,17.0,2.5,0.0,0.0,380.0,4.0,0.0,3.0,0.0,166.0,Baja,0.0,93.75,3
Burger King,Ken’s Lite Honey Balsamic Vinaigrette,120.0,70.0,8.0,1.0,0.0,0.0,220.0,14.0,0.0,11.0,0.0,132.0,Baja,0.0,58.333333333333336,3
Burger King,Buttery Garlic Croutons- Packet,60.0,20.0,2.5,0.0,0.0,10.0,180.0,9.0,0.0,1.0,1.0,60.0,Baja,0.016666666666666666,33.33333333333333,3
Burger King,Onion Rings – value,150.0,70.0,8.0,1.5,0.0,0.0,400.0,19.0,1.0,2.0,1.0,153.0,Baja,0.006666666666666667,46.666666666666664,3
Burger King,Onion Rings – small,320.0,150.0,16.0,3.0,0.0,0.0,840.0,41.0,3.0,4.0,3.0,324.0,Media,0.009375,46.875,2
Burger King,Onion Rings – medium,410.0,190.0,21.0,3.5,0.0,0.0,1080.0,53.0,4.0,5.0,4.0,415.0,Media,0.00975609756097561,46.34146341463415,1
Burger King,Onion Rings – large,500.0,230.0,25.0,4.5,0.0,0.0,1310.0,64.0,5.0,7.0,5.0,507.0,Media,0.01,46.0,0
Burger King,French Fries – value (unsalted),220.0,80.0,9.0,1.5,0.0,0.0,210.0,34.0,3.0,1.0,2.0,221.0,Baja,0.00909090909090909,36.36363636363637,3
Burger King,French Fries – small,320.0,120.0,13.0,2.0,0.0,0.0,300.0,49.0,5.0,1.0,4.0,319.0,Media,0.0125,37.5,3
Burger King,French Fries – medium,380.0,140.0,16.0,2.0,0.0,0.0,360.0,58.0,6.0,1.0,4.0,379.0,Media,0.010526315789473684,36.84210526315789,3
Burger King,French Fries – large,430.0,160.0,18.0,2.5,0.0,0.0,410.0,66.0,7.0,2.0,5.0,430.0,Media,0.011627906976744186,37.2093023255814,3
Burger King,Kids Oatmeal,170.0,30.0,3.0,1.5,0.0,5.0,260.0,32.0,3.0,12.0,4.0,180.0,Baja,0.023529411764705882,17.647058823529413,3
Burger King,Mott’s® Natural Applesauce,50.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,0.0,61.0,Baja,0.0,0.0,3
Burger King,Fat FREE Milk (8 fl oz),90.0,0.0,0.0,0.0,0.0,5.0,125.0,13.0,0.0,12.0,9.0,93.0,Baja,0.1,0.0,3
Burger King,1% Low Fat Chocolate Milk (8 fl oz),160.0,25.0,2.5,1.5,0.0,15.0,150.0,26.0,0.0,25.0,8.0,179.0,Baja,0.05,15.625,3
Burger King,Capri Sun® 100% Apple Juice (6 fl oz),80.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,20.0,0.0,100.0,Baja,0.0,0.0,3
Burger King,PB&J Jamwich,300.0,140.0,16.0,3.0,0.0,0.0,290.0,33.0,4.0,11.0,11.0,303.0,Media,0.03666666666666667,46.666666666666664,3
Burger King,Soft Serve Cone,190.0,40.0,4.5,3.0,0.0,20.0,150.0,32.0,0.0,24.0,5.0,212.0,Baja,0.02631578947368421,21.052631578947366,3
Burger King,Dutch Apple Pie,340.0,130.0,14.0,6.0,0.0,0.0,310.0,51.0,1.0,25.0,3.0,368.0,Media,0.008823529411764706,38.23529411764706,3
Burger King,HERSHEY®’S Sundae Pie,310.0,170.0,19.0,12.0,0.0,10.0,220.0,32.0,1.0,22.0,3.0,341.0,Media,0.00967741935483871,54.83870967741935,3
Burger King,Pie made with TWIX®,370.0,180.0,20.0,13.0,0.0,10.0,330.0,45.0,1.0,30.0,4.0,409.0,Media,0.010810810810810811,48.64864864864865,2
Burger King,OREO® Cookie Cheesecake,350.0,170.0,18.0,8.0,0.0,35.0,310.0,41.0,1.0,25.0,6.0,377.0,Media,0.017142857142857144,48.57142857142857,3
Burger King,Soft Serve Cup,170.0,40.0,4.5,3.0,0.0,20.0,150.0,28.0,0.0,24.0,5.0,192.0,Baja,0.029411764705882353,23.52941176470588,3
Burger King,HERSHEY®’s Chocolate Sundae,260.0,45.0,5.0,3.0,0.0,20.0,160.0,49.0,1.0,43.0,5.0,301.0,Baja,0.019230769230769232,17.307692307692307,3
Burger King,Caramel Sundae,240.0,50.0,5.0,3.5,0.0,20.0,210.0,42.0,0.0,33.0,5.0,272.0,Baja,0.020833333333333332,20.833333333333336,3
Burger King,Chocolate Chip Cookies (each),160.0,70.0,8.0,4.0,0.0,10.0,125.0,24.0,1.0,15.0,2.0,177.0,Baja,0.0125,43.75,3
Burger King,CROISSAN’WICH® Egg & Cheese,340.0,170.0,18.0,8.0,0.0,160.0,610.0,29.0,1.0,4.0,12.0,340.0,Media,0.03529411764705882,50.0,3
Burger King,"CROISSAN’WICH® Sausage, Egg & Cheese",500.0,300.0,33.0,13.0,0.0,195.0,930.0,30.0,1.0,4.0,19.0,498.0,Media,0.038,60.0,0
Burger King,"CROISSAN’WICH® Ham, Egg & Cheese",370.0,170.0,19.0,8.0,0.0,175.0,1030.0,30.0,1.0,5.0,17.0,366.0,Media,0.04594594594594595,45.94594594594595,2
Burger King,"CROISSAN’WICH® Bacon, Egg & Cheese",370.0,190.0,21.0,9.0,0.0,170.0,760.0,30.0,1.0,4.0,14.0,369.0,Media,0.03783783783783784,51.35135135135135,2
Burger King,Fully Loaded CROISSAN’WICH®,610.0,360.0,40.0,17.0,0.5,225.0,1680.0,31.0,1.0,5.0,28.0,604.0,Alta,0.04590163934426229,59.01639344262295,0
Burger King,Double CROISSAN’WICH® with Sausage & Bacon,580.0,340.0,40.0,16.0,0.5,215.0,1260.0,31.0,1.0,5.0,23.0,578.0,Media,0.039655172413793106,58.620689655172406,0
Burger King,Double CROISSAN’WICH® with Sausage,710.0,470.0,52.0,20.0,0.5,240.0,1420.0,31.0,1.0,5.0,29.0,706.0,Alta,0.04084507042253521,66.19718309859155,0
Burger King,Double CROISSAN’WICH® with Ham & Sausage,580.0,340.0,38.0,16.0,0.5,220.0,1530.0,31.0,1.0,5.0,27.0,574.0,Media,0.04655172413793104,58.620689655172406,0
Burger King,Fully Loaded Biscuit,640.0,400.0,45.0,20.0,0.0,225.0,2190.0,31.0,1.0,4.0,28.0,636.0,Alta,0.04375,62.5,0
Burger King,"Ham, Egg, & Cheese Biscuit",400.0,210.0,24.0,12.0,0.0,175.0,1550.0,29.0,1.0,3.0,17.0,398.0,Media,0.0425,52.5,1
Burger King,"Sausage, Egg, & Cheese Biscuit",530.0,340.0,38.0,17.0,0.0,195.0,1440.0,29.0,1.0,3.0,19.0,531.0,Media,0.035849056603773584,64.15094339622641,0
Burger King,"Bacon, Egg & Cheese Biscuit",400.0,230.0,26.0,13.0,0.0,170.0,1270.0,29.0,1.0,3.0,13.0,403.0,Media,0.0325,57.49999999999999,1
Burger King,Sausage Biscuit,420.0,250.0,28.0,6.0,0.0,35.0,1050.0,28.0,1.0,2.0,12.0,416.0,Media,0.02857142857142857,59.523809523809526,1
Burger King,Breakfast Burrito Jr.,370.0,210.0,23.0,8.0,0.0,150.0,930.0,27.0,3.0,2.0,15.0,365.0,Media,0.04054054054054054,56.75675675675676,1
Burger King,EGG-NORMOUS BURRITOΡ,780.0,380.0,42.0,15.0,0.0,355.0,1960.0,68.0,3.0,4.0,32.0,767.0,Alta,0.041025641025641026,48.717948717948715,0
Burger King,BK™ Ultimate Breakfast Platter,930.0,390.0,44.0,11.0,0.0,390.0,2230.0,110.0,4.0,40.0,24.0,957.0,Alta,0.025806451612903226,41.935483870967744,0
Burger King,NY Ultimate Platter (Regional menu item),900.0,420.0,46.0,12.0,0.0,380.0,1760.0,95.0,5.0,31.0,25.0,918.0,Alta,0.027777777777777776,46.666666666666664,0
Burger King,Pancake and Sausage platter,610.0,280.0,31.0,9.0,0.0,80.0,1010.0,72.0,1.0,30.0,12.0,637.0,Alta,0.019672131147540985,45.90163934426229,0
Burger King,Hash Browns – small,250.0,150.0,16.0,3.5,0.0,0.0,580.0,24.0,3.0,0.0,2.0,252.0,Baja,0.008,60.0,3
Burger King,Hash Browns – medium,500.0,290.0,33.0,7.0,0.0,0.0,1140.0,48.0,7.0,0.0,4.0,503.0,Media,0.008,57.99999999999999,0
Burger King,Hash Browns – large,670.0,390.0,44.0,9.0,0.0,0.0,1530.0,65.0,9.0,0.0,5.0,674.0,Alta,0.007462686567164179,58.2089552238806,0
Burger King,French Toast Sticks (3 piece),230.0,100.0,11.0,2.0,0.0,0.0,260.0,29.0,1.0,8.0,3.0,237.0,Baja,0.013043478260869565,43.47826086956522,3
Burger King,French Toast Sticks (5 piece),380.0,160.0,18.0,3.0,0.0,0.0,430.0,49.0,2.0,13.0,5.0,391.0,Media,0.013157894736842105,42.10526315789473,3
Burger King,American Cheese (slice),40.0,30.0,3.5,2.0,0.0,10.0,180.0,1.0,0.0,0.0,2.0,40.0,Baja,0.05,75.0,3
Burger King,Ketchup (Packet),10.0,0.0,0.0,0.0,0.0,0.0,125.0,3.0,0.0,2.0,0.0,12.0,Baja,0.0,0.0,3
Burger King,Mayonnaise (Packet),80.0,80.0,9.0,0.5,0.0,10.0,75.0,1.0,0.0,0.0,0.0,81.0,Baja,0.0,100.0,3
Burger King,Strawberry or Grape Jam (packet),30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,36.0,Baja,0.0,0.0,3
Burger King,Breakfast Syrup (1 oz),120.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,18.0,0.0,138.0,Baja,0.0,0.0,3
Burger King,Barbecue Dipping Sauce (1 oz),40.0,0.0,0.0,0.0,0.0,0.0,310.0,11.0,0.0,10.0,0.0,50.0,Baja,0.0,0.0,3
Burger King,Ranch Dipping Sauce (1 oz),140.0,140.0,15.0,2.5,0.0,10.0,85.0,1.0,0.0,1.0,1.0,143.0,Baja,0.007142857142857143,100.0,3
Burger King,Buffalo Dipping Sauce (1 oz),80.0,70.0,8.0,1.5,0.0,5.0,360.0,2.0,0.0,1.0,0.0,83.0,Baja,0.0,87.5,3
Burger King,Zesty Onion Ring Dipping Sauce (1 oz),150.0,140.0,15.0,2.5,0.0,20.0,240.0,3.0,0.0,0.0,0.0,153.0,Baja,0.0,93.33333333333333,3
Burger King,Honey Mustard Dipping Sauce (1oz),90.0,60.0,6.0,1.0,0.0,10.0,180.0,8.0,0.0,7.0,0.0,98.0,Baja,0.0,66.66666666666666,3
Burger King,Smoothie: Strawberry Banana 16 fl oz,310.0,10.0,1.0,0.0,0.0,0.0,55.0,71.0,3.0,50.0,4.0,356.0,Media,0.012903225806451613,3.225806451612903,3
Burger King,Oreo® Shake,720.0,180.0,20.0,12.0,0.5,65.0,540.0,118.0,1.0,98.0,16.0,814.0,Alta,0.022222222222222223,25.0,1
Burger King,Chocolate Oreo® Shake,740.0,190.0,22.0,13.0,0.5,70.0,680.0,121.0,1.0,101.0,17.0,837.0,Alta,0.022972972972972974,25.675675675675674,1
Burger King,Vanilla Milk Shake,580.0,140.0,15.0,10.0,0.0,60.0,420.0,98.0,0.0,85.0,14.0,661.0,Media,0.02413793103448276,24.137931034482758,2
Burger King,HERSHEY®’S Chocolate Milk Shake,610.0,140.0,16.0,10.0,0.0,60.0,500.0,103.0,1.0,88.0,14.0,694.0,Alta,0.022950819672131147,22.950819672131146,2
Burger King,Strawberry Milk Shake,640.0,140.0,15.0,10.0,0.0,60.0,440.0,113.0,0.0,99.0,14.0,735.0,Alta,0.021875,21.875,2
Burger King,Coca Cola classic®‡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,16 fl oz,210.0,0.0,0.0,0.0,0.0,0.0,50.0,58.0,0.0,58.0,0.0,268.0,Baja,0.0,0.0,3
Burger King,20 fl oz,270.0,0.0,0.0,0.0,0.0,0.0,60.0,73.0,0.0,73.0,0.0,343.0,Baja,0.0,0.0,3
Burger King,29 fl oz,290.0,0.0,0.0,0.0,0.0,0.0,85.0,105.0,0.0,105.0,0.0,395.0,Baja,0.0,0.0,3
Burger King,38 fl oz,510.0,0.0,0.0,0.0,0.0,0.0,115.0,138.0,0.0,138.0,0.0,648.0,Media,0.0,0.0,2
Burger King,Diet Coke®‡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,16 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,20 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,29 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,38 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,Sprite®‡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baja,,,3
Burger King,16 fl oz,210.0,0.0,0.0,0.0,0.0,0.0,95.0,56.0,0.0,56.0,0.0,266.0,Baja,0.0,0.0,3
Burger King,20 fl oz,260.0,0.0,0.0,0.0,0.0,0.0,120.0,70.0,0.0,70.0,0.0,330.0,Baja,0.0,0.0,3
Burger King,29 fl oz,380.0,0.0,0.0,0.0,0.0,0.0,170.0,102.0,0.0,102.0,0.0,482.0,Media,0.0,0.0,3
